case,id,WT_voxels,WT_vol_mm3,WT_vol_ml,WT_surf_mm2,WT_compactness,WT_sphericity,WT_elongation,WT_flatness,TC_voxels,TC_vol_mm3,TC_vol_ml,TC_surf_mm2,TC_compactness,TC_sphericity,TC_elongation,TC_flatness,ET_voxels,ET_vol_mm3,ET_vol_ml,ET_surf_mm2,ET_compactness,ET_sphericity,ET_elongation,ET_flatness,NCR_voxels,NCR_vol_mm3,NCR_vol_ml,NCR_surf_mm2,NCR_compactness,NCR_sphericity,NCR_elongation,NCR_flatness,ED_voxels,ED_vol_mm3,ED_vol_ml,ED_surf_mm2,ED_compactness,ED_sphericity,ED_elongation,ED_flatness,ET_raw_voxels,ET_raw_vol_mm3,ET_raw_vol_ml,ET_raw_surf_mm2,ET_raw_compactness,ET_raw_sphericity,ET_raw_elongation,ET_raw_flatness
BraTS20_Training_188,188,67704,67704.0,67.704,34856.7578125,0.012241089194435454,0.2304659062127816,0.5683588302327216,0.38218684133345937,8648,8648.0,8.648,2994.82373046875,0.31489802595173527,0.680335781362215,0.7434796916214731,0.6627149263877746,6929,6929.0,6.929,4543.490234375,0.0578928192617112,0.3868490782930866,0.7282540204567388,0.663626081638524,1719,1719.0,1.719,1594.9188232421875,0.08237366248933155,0.4351070551490801,0.8444572916279666,0.6337387528458635,59056,59056.0,59.056,32327.953125,0.011674702057157215,0.22685512861729695,0.5465847286036246,0.36140184282779664,6929,6929.0,6.929,4543.490234375,0.0578928192617112,0.3868490782930866,0.7282540204567388,0.663626081638524
BraTS20_Training_189,189,97135,97135.0,97.135,16247.2734375,0.24880688481758215,0.6289567725046893,0.6180414102080403,0.5359039672906855,28526,28526.0,28.526,5950.173828125,0.4368629047128277,0.7587785693787927,0.8259104365229721,0.6989719144371542,22125,22125.0,22.125,8593.0478515625,0.08725237184154139,0.44353280511332555,0.8171716922389448,0.6689230095618062,6401,6401.0,6.401,5765.591796875,0.0241777762644815,0.28916037866713995,0.8998577419197503,0.7634744546223672,68609,68609.0,68.609,17657.931640625,0.09669300528899737,0.4589848522537901,0.5563618166688777,0.4697240345593276,22125,22125.0,22.125,8593.0478515625,0.08725237184154139,0.44353280511332555,0.8171716922389448,0.6689230095618062
BraTS20_Training_190,190,45281,45281.0,45.281,15117.3642578125,0.0671206508733727,0.4063984595360376,0.8194838974800879,0.6942581507885008,10095,10095.0,10.095,3545.986083984375,0.2584960667540384,0.6370174263137459,0.8718400610017747,0.6584350395126912,9769,9769.0,9.769,3761.520263671875,0.2027973965804838,0.5875174792015643,0.8827526418786938,0.6634845197171712,326,326.0,0.326,749.763427734375,0.028517721035658777,0.3055190339452717,0.8879052538156796,0.8231252852552912,35186,35186.0,35.186,18561.197265625,0.02189647527162765,0.2797637261545086,0.8099788412694201,0.675453083889668,9769,9769.0,9.769,3761.520263671875,0.2027973965804838,0.5875174792015643,0.8827526418786938,0.6634845197171712
BraTS20_Training_191,191,150805,150805.0,150.805,32533.328125,0.07469617704418212,0.4211461081785898,0.6586753271620202,0.6004830550809959,103704,103704.0,103.704,19820.8203125,0.1561990960740103,0.5385501759235991,0.7544420986893011,0.6158292133167341,87753,87753.0,87.753,29730.443359375,0.03314150003708917,0.32121123002950186,0.7794891934304932,0.6194814263144143,15951,15951.0,15.951,19891.12890625,0.0036563680713101528,0.15405766198645732,0.6234924998276296,0.5895258629346771,47101,47101.0,47.101,38698.5859375,0.004329396292322647,0.1629830523275894,0.5806171137425609,0.5579307152932467,87753,87753.0,87.753,29730.443359375,0.03314150003708917,0.32121123002950186,0.7794891934304932,0.6194814263144143
BraTS20_Training_192,192,110151,110151.0,110.151,19416.49609375,0.18746348338716579,0.5723199623426608,0.7845375703586271,0.5437738692870089,37263,37263.0,37.263,6439.060546875,0.5882209389187064,0.8378767896230047,0.8844352405276439,0.6979865184707422,19875,19875.0,19.875,9736.1005859375,0.04840737046518096,0.36444933657366535,0.8140331353878439,0.7023165171276198,17388,17388.0,17.388,4114.5703125,0.49088320310348116,0.788846901350311,0.8682148742612589,0.6286824143258282,72888,72888.0,72.888,23233.587890625,0.04790883337954139,0.36319388837991234,0.6881409257083453,0.531969164141853,19875,19875.0,19.875,9736.1005859375,0.04840737046518096,0.36444933657366535,0.8140331353878439,0.7023165171276198
BraTS20_Training_193,193,130288,130288.0,130.288,17739.6796875,0.343893436388134,0.7006072529091186,0.9104149200193526,0.756410244433586,53790,53790.0,53.79,8882.927734375,0.4668604400497416,0.7757629337760308,0.8357647485856781,0.7164253248309206,29915,29915.0,29.915,16199.0322265625,0.023810207467727128,0.2876875447989859,0.8749353391726222,0.7340845094995749,23875,23875.0,23.875,13998.8203125,0.0234998352155899,0.2864320462990306,0.7220240896113874,0.675678992134683,76498,76498.0,76.498,24186.76171875,0.04677559892684262,0.36030734793733193,0.9636777807294787,0.6780828620001941,29915,29915.0,29.915,16199.0322265625,0.023810207467727128,0.2876875447989859,0.8749353391726222,0.7340845094995749
BraTS20_Training_194,194,99624,99624.0,99.624,15920.435546875,0.27817332971916514,0.6527875000040414,0.727381452855796,0.5751174115803475,77990,77990.0,77.99,10684.5234375,0.5639813541251595,0.8262058175607371,0.7489488901785043,0.6331627489104139,38724,38724.0,38.724,17610.32421875,0.031053513240721874,0.3143187198863941,0.8013168139101613,0.685230614417248,39266,39266.0,39.266,7549.087890625,0.4053239374418933,0.7400608286020233,0.6267491271267225,0.5305379875213952,21634,21634.0,21.634,20036.162109375,0.006580856391935488,0.18739621057104966,0.5813386367227285,0.4746498977245443,38724,38724.0,38.724,17610.32421875,0.031053513240721874,0.3143187198863941,0.8013168139101613,0.685230614417248
BraTS20_Training_195,195,50735,50735.0,50.735,12722.6904296875,0.14136139520364502,0.5209270877708507,0.7150840426318259,0.6277721536005771,32325,32325.0,32.325,7768.8291015625,0.2520360918512893,0.6316661129705032,0.700635667756781,0.6786936633739888,21184,21184.0,21.184,12199.80078125,0.02795182009654725,0.30348462747494304,0.6950789904423554,0.6610077419639028,11141,11141.0,11.141,5611.810546875,0.07943130890040699,0.42986350255678385,0.7056400643625396,0.6937681564945394,18410,18410.0,18.41,9607.0966796875,0.0432298239503564,0.35096285608508215,0.8548048926284456,0.7460800971170903,21184,21184.0,21.184,12199.80078125,0.02795182009654725,0.30348462747494304,0.6950789904423554,0.6610077419639028
BraTS20_Training_196,196,168187,168187.0,168.187,31272.390625,0.10460536873680462,0.4711776244403665,0.7107463927260501,0.5439170062351444,45124,45124.0,45.124,9089.890625,0.3066137183150479,0.6743166148538098,0.7671438865821136,0.7143467155348799,38840,38840.0,38.84,12585.1689453125,0.08559209687354759,0.4407015270372846,0.7508485161582674,0.713939666332658,6284,6284.0,6.284,5411.67822265625,0.02817921102218353,0.30430536541831665,0.9355998957006616,0.6851136223118157,123063,123063.0,123.063,32385.0390625,0.05042827282605429,0.36945200794457905,0.6657932120600563,0.49309277213603586,38840,38840.0,38.84,12585.1689453125,0.08559209687354759,0.4407015270372846,0.7508485161582674,0.713939666332658
BraTS20_Training_197,197,131589,131589.0,131.589,17884.09765625,0.342365857881962,0.6995683446783163,0.7816511211971062,0.6332565054937093,72106,72106.0,72.106,12766.3095703125,0.28261751123483664,0.6562455264279111,0.8671107032282356,0.8327257659071855,54064,54064.0,54.064,18527.509765625,0.05197776123021141,0.3731978988277192,0.8876230279697328,0.85054743573612,18042,18042.0,18.042,10648.0048828125,0.030494183234364005,0.31242012502566485,0.7206347436497065,0.6387538961525075,59483,59483.0,59.483,25522.498046875,0.024069582841337676,0.2887284112621035,0.777852299853516,0.5107419078580887,54064,54064.0,54.064,18527.509765625,0.05197776123021141,0.3731978988277192,0.8876230279697328,0.85054743573612
BraTS20_Training_198,198,107194,107194.0,107.194,17269.654296875,0.25231460841181835,0.6318987049339283,0.7841491054842252,0.6198786014029861,55342,55342.0,55.342,10786.4775390625,0.2760089361212895,0.6510900338361341,0.7933591575679724,0.7010453313649876,30381,30381.0,30.381,16641.892578125,0.022648964955747843,0.2829324671471039,0.704110693020222,0.6511760308687482,24961,24961.0,24.961,14162.9912109375,0.024803409136548913,0.29163330908293716,0.83430150809145,0.6630394295621224,51852,51852.0,51.852,21282.9453125,0.031541926172907915,0.31595803458133853,0.6620065603283813,0.45437862245958344,30381,30381.0,30.381,16641.892578125,0.022648964955747843,0.2829324671471039,0.704110693020222,0.6511760308687482
BraTS20_Training_199,199,81847,81847.0,81.847,13142.6123046875,0.3337434984694453,0.693645550403841,0.8317799187113337,0.7117765814754508,37146,37146.0,37.146,7636.72265625,0.3503930041331999,0.7049935476385465,0.6566983147957083,0.49291847242755643,33532,33532.0,33.532,10577.9296875,0.10744080676226478,0.4753969819055953,0.6613102726190176,0.4914774675894397,3614,3614.0,3.614,4559.40966796875,0.015584857028935287,0.249785720544054,0.5997380591268345,0.4668585881813692,44701,44701.0,44.701,15356.9580078125,0.062398084922211515,0.3966344388366588,0.8519301833352595,0.5439248683918968,33532,33532.0,33.532,10577.9296875,0.10744080676226478,0.4753969819055953,0.6613102726190176,0.4914774675894397
BraTS20_Training_200,200,44798,44798.0,44.798,9282.060546875,0.283815711374496,0.6571716366040511,0.8514469610643283,0.6877233755431787,4664,4664.0,4.664,2124.365234375,0.2566149183026943,0.6354684111234937,0.6770823116586923,0.5575451586427689,4539,4539.0,4.539,2274.35791015625,0.198059788143939,0.58290632804462,0.6766926658396243,0.5579410767482325,125,125.0,0.125,149.99252319335938,0.5236770803404763,0.8060361541847024,0.9014329477558116,0.5940343403646827,40134,40134.0,40.134,11244.662109375,0.12812622673776003,0.5041340277444945,0.8708618920330586,0.7104059890037352,4539,4539.0,4.539,2274.35791015625,0.198059788143939,0.58290632804462,0.6766926658396243,0.5579410767482325
BraTS20_Training_201,201,175302,175302.0,175.302,30952.79296875,0.11719972338322512,0.4893754689287795,0.832867714586132,0.6472643908160828,42239,42239.0,42.239,7597.5986328125,0.46009825756077893,0.7719992223277682,0.7551675327930518,0.6252314243681018,36248,36248.0,36.248,11327.6875,0.10223431543279769,0.4675903765835141,0.7744988116013829,0.6367027968686552,5991,5991.0,5.991,5882.86083984375,0.019938169652657427,0.2711617506011518,0.5878812188400309,0.5151116037805797,133063,133063.0,133.063,36614.45703125,0.04079521254971907,0.3442466585186637,0.7857728409240179,0.6253049429216462,36248,36248.0,36.248,11327.6875,0.10223431543279769,0.4675903765835141,0.7744988116013829,0.6367027968686552
BraTS20_Training_202,202,97212,97212.0,97.212,18099.1640625,0.18026714456840703,0.5649008044388657,0.8197882390389535,0.5407012933477742,46231,46231.0,46.231,8611.4443359375,0.37852184873254063,0.7233752589727132,0.8292800020248202,0.6417400851527714,28207,28207.0,28.207,12382.611328125,0.04739466377982497,0.36188991641632207,0.8633268642581465,0.6648935644478475,18024,18024.0,18.024,12571.3193359375,0.018493203791534414,0.26444623314801863,0.7466723921800147,0.57017833168822,50981,50981.0,50.981,23772.431640625,0.021880047058410082,0.2796937427746812,0.7978601107654333,0.46131747169471904,28207,28207.0,28.207,12382.611328125,0.04739466377982497,0.36188991641632207,0.8633268642581465,0.6648935644478475
BraTS20_Training_203,203,89516,89516.0,89.516,27692.263671875,0.04267547211822608,0.34945622258625353,0.558437970554498,0.4103062726506057,13311,13311.0,13.311,4113.361328125,0.28792750781670123,0.6603300368156094,0.6981825370856587,0.5329596029644903,9371,9371.0,9.371,6166.7646484375,0.042349874424540544,0.3485652131544352,0.7154435595708585,0.5542315981904664,3940,3940.0,3.94,3478.430419921875,0.04171525048758209,0.34681532939790255,0.6623126602755998,0.46400556671220483,76205,76205.0,76.205,30293.857421875,0.023624116577645373,0.28693610080795495,0.5642506586548021,0.40418188723328613,9371,9371.0,9.371,6166.7646484375,0.042349874424540544,0.3485652131544352,0.7154435595708585,0.5542315981904664
BraTS20_Training_204,204,19075,19075.0,19.075,6824.38720703125,0.12947636140614616,0.5058986207741194,0.6565422349518947,0.5917258506707025,9318,9318.0,9.318,2910.0791015625,0.3984587822561369,0.7358587659350402,0.6722734673153448,0.5576686391016187,8858,8858.0,8.858,3293.591064453125,0.24837889927844686,0.6285959318775964,0.6647222193761189,0.5546328761204361,460,460.0,0.46,581.611328125,0.12163805484588121,0.4954766077102021,0.646173526337136,0.41814320758395856,9757,9757.0,9.757,8259.189453125,0.019110528544735075,0.26735659379392174,0.6350048306016476,0.5734765966327664,8858,8858.0,8.858,3293.591064453125,0.24837889927844686,0.6285959318775964,0.6647222193761189,0.5546328761204361
BraTS20_Training_205,205,31109,31109.0,31.109,9370.28515625,0.13303504250869577,0.510491698686906,0.7651250380738439,0.7360698578075415,4782,4782.0,4.782,1669.7869873046875,0.5555054194595108,0.8220459614504705,0.9216732659691312,0.7738011599156794,4439,4439.0,4.439,1920.61376953125,0.31455931403696397,0.6800917653241108,0.9076718763756998,0.7653228885785965,343,343.0,0.343,742.7760009765625,0.03246885873929881,0.3190232545597526,0.833004798659226,0.813266319783682,26327,26327.0,26.327,9852.94921875,0.08195140183909766,0.4343623048637535,0.7554004188363675,0.6962914082727985,4439,4439.0,4.439,1920.61376953125,0.31455931403696397,0.6800917653241108,0.9076718763756998,0.7653228885785965
BraTS20_Training_206,206,23456,23456.0,23.456,9897.865234375,0.0641705365250796,0.40035496932601117,0.6067514695120275,0.4779976473901676,5415,5415.0,5.415,2169.7001953125,0.3246759434157172,0.6873058446629571,0.7910198734996378,0.6155978610801907,5096,5096.0,5.096,2406.75830078125,0.21067537569724576,0.5950287166398133,0.783314634623675,0.6122652097370203,319,319.0,0.319,735.0162353515625,0.028982973741591908,0.3071715442917796,0.9175335049761396,0.5649668202508776,18041,18041.0,18.041,10919.72265625,0.028270843218941143,0.30463485180595246,0.6110812033373622,0.46912248074738355,5096,5096.0,5.096,2406.75830078125,0.21067537569724576,0.5950287166398133,0.783314634623675,0.6122652097370203
BraTS20_Training_207,207,59206,59206.0,59.206,16680.3046875,0.0854224212558468,0.4404101225244896,0.7185888577373493,0.5439771712713565,27493,27493.0,27.493,7955.4599609375,0.16978556126936492,0.5537328027114512,0.8017222057753965,0.6344067853934189,25463,25463.0,25.463,8993.408203125,0.10080883485215401,0.46540695072317595,0.8112455829991723,0.6526178525475733,2030,2030.0,2.03,2656.00439453125,0.024874713163733457,0.29191250100739174,0.4492656877573903,0.29342623179768534,31713,31713.0,31.713,17652.4921875,0.020678019696654254,0.27447511869284974,0.6035429503323433,0.49047134099321876,25463,25463.0,25.463,8993.408203125,0.10080883485215401,0.46540695072317595,0.8112455829991723,0.6526178525475733
BraTS20_Training_208,208,166140,166140.0,166.14,33617.375,0.08216926260658809,0.4347468692556579,0.9938315660427912,0.6851075113556837,67394,67394.0,67.394,13245.52734375,0.22104824950076005,0.6046383554584728,0.9057363307497482,0.7561981888624737,36506,36506.0,36.506,20852.85546875,0.01662203808171169,0.2552082782883243,0.9232148769487587,0.7713645956502815,30888,30888.0,30.888,23784.38671875,0.008019662243262091,0.20016371797274243,0.8087390322911396,0.6743054120641934,98746,98746.0,98.746,40030.7421875,0.017191369364052692,0.25808939355679406,0.9760505041759842,0.6215893557521622,36506,36506.0,36.506,20852.85546875,0.01662203808171169,0.2552082782883243,0.9232148769487587,0.7713645956502815
BraTS20_Training_209,209,64347,64347.0,64.347,14075.0927734375,0.1679403999102607,0.5517195767138784,0.5796231994602538,0.5071097665468676,44191,44191.0,44.191,8196.669921875,0.40105846997678374,0.737455633436708,0.6828413164240639,0.6114617699848772,19458,19458.0,19.458,14727.0830078125,0.013405980011398321,0.2375561013110533,0.7031644356384124,0.6461928618648338,24733,24733.0,24.733,7928.5576171875,0.13881084843871155,0.5177750702234871,0.6569343253849869,0.5574934473785801,20156,20156.0,20.156,18045.302734375,0.007819312242622148,0.19848278813359935,0.46322485951743725,0.3916355244762237,19458,19458.0,19.458,14727.0830078125,0.013405980011398321,0.2375561013110533,0.7031644356384124,0.6461928618648338
BraTS20_Training_210,210,175646,175646.0,175.646,27524.1953125,0.1673343143921836,0.5510550705024727,0.7650805286699611,0.7430075070141602,63343,63343.0,63.343,10740.5322265625,0.3662454367829318,0.7154688673482783,0.7336210586073155,0.6983586577235484,47361,47361.0,47.361,15899.970703125,0.06311100971655179,0.39813929477081245,0.7620491370454752,0.70095283001449,15982,15982.0,15.982,10717.046875,0.023468710910621447,0.2863055356661528,0.6265712294139628,0.5303968745472875,112303,112303.0,112.303,32185.939453125,0.04277958028862107,0.34974016167186295,0.7557491862686208,0.6559055196789213,47361,47361.0,47.361,15899.970703125,0.06311100971655179,0.39813929477081245,0.7620491370454752,0.70095283001449
BraTS20_Training_211,211,80218,80218.0,80.218,25361.611328125,0.044613418826065454,0.35466786054488686,0.7706316387091932,0.579223670811835,30663,30663.0,30.663,6112.31298828125,0.4656556806208669,0.7750950590972004,0.799946641702109,0.6713154858588042,18881,18881.0,18.881,12734.212890625,0.0195247750771246,0.269274573394744,0.818965927361079,0.6898069008876596,11782,11782.0,11.782,8154.0537109375,0.028958076212363505,0.307083561561628,0.7680044283729051,0.6247671171764152,49555,49555.0,49.555,24436.05859375,0.01903416636707266,0.267000015743768,0.735634900765871,0.5290298031649079,18881,18881.0,18.881,12734.212890625,0.0195247750771246,0.269274573394744,0.818965927361079,0.6898069008876596
BraTS20_Training_212,212,184720,184720.0,184.72,32112.5078125,0.11653531233328414,0.48844895128294086,0.8094501273124475,0.7785289361375438,100041,100041.0,100.041,19799.359375,0.14583273016220036,0.526362574118788,0.6708402461100798,0.5083125795176849,27851,27851.0,27.851,30636.76953125,0.003050738981431714,0.14503350761780884,0.657183393174863,0.5491884776667652,72190,72190.0,72.19,33404.20703125,0.015812588058635783,0.25099649238039257,0.6756745281274948,0.4896126012178029,84679,84679.0,84.679,37602.98046875,0.015252358597885287,0.24799656710196313,0.7864420796381296,0.5594615988480464,27851,27851.0,27.851,30636.76953125,0.003050738981431714,0.14503350761780884,0.657183393174863,0.5491884776667652
BraTS20_Training_213,213,57168,57168.0,57.168,13493.32421875,0.15045322588157356,0.5318638847051924,0.5870226409783925,0.51709375913821,19273,19273.0,19.273,5882.5703125,0.20637145953860497,0.5909488319306622,0.6884297059030973,0.6267837608764777,15114,15114.0,15.114,6205.0126953125,0.10813920837939245,0.47642483841523153,0.6875762466318668,0.625893144408352,4159,4159.0,4.159,7242.55859375,0.005149370752055939,0.1726837166342956,0.6883997848415926,0.528041250868078,37895,37895.0,37.895,17484.71484375,0.030383691284375337,0.3120423296322894,0.5528527634881091,0.4820555102345722,15114,15114.0,15.114,6205.0126953125,0.10813920837939245,0.47642483841523153,0.6875762466318668,0.625893144408352
BraTS20_Training_214,214,110210,110210.0,110.21,18932.755859375,0.20241974542168306,0.5871525591217966,0.7072517528188057,0.5954283639490751,33808,33808.0,33.808,7102.6298828125,0.3607727943183363,0.7118873243076899,0.97559359312828,0.8861022513550696,29059,29059.0,29.059,9304.3828125,0.11856349482215718,0.49126632725525393,0.9574880825555258,0.8741343853961993,4749,4749.0,4.749,5773.375,0.013254623949159345,0.23665869765917763,0.8731288708740389,0.7049524495448559,76402,76402.0,76.402,20180.62109375,0.08032638887654196,0.43147212915864624,0.8093589868543399,0.6612619400558097,29059,29059.0,29.059,9304.3828125,0.11856349482215718,0.49126632725525393,0.9574880825555258,0.8741343853961993
BraTS20_Training_215,215,66672,66672.0,66.672,13647.541015625,0.19777715035520455,0.5826289205879215,0.7876824008491494,0.45175637776357663,36002,36002.0,36.002,7499.60595703125,0.3475283932787322,0.7030670814628985,0.7662637088053099,0.603896421559031,25944,25944.0,25.944,11757.3134765625,0.04683838929749312,0.36046849831465416,0.7771938074566794,0.6380550467897361,10058,10058.0,10.058,7970.0966796875,0.02259877339547972,0.28272331373522386,0.636463312802779,0.4890541539354135,30670,30670.0,30.67,13810.908203125,0.040384360443597354,0.34308711119378754,0.6762720389936286,0.4450238378246587,25944,25944.0,25.944,11757.3134765625,0.04683838929749312,0.36046849831465416,0.7771938074566794,0.6380550467897361
BraTS20_Training_216,216,60356,60356.0,60.356,12606.7578125,0.20562837527319372,0.5902386999991213,0.7497006433534734,0.6401268994067935,39093,39093.0,39.093,9668.9794921875,0.19120905502770852,0.5761065572414482,0.73069989113968,0.6006565572190333,17097,17097.0,17.097,14280.5625,0.011351578426491206,0.22474260888670541,0.6561210542940287,0.6264725500058664,21996,21996.0,21.996,10583.25390625,0.04616173769051573,0.3587242334884791,0.8016653651505617,0.5562292957211762,21263,21263.0,21.263,20152.65625,0.0062474754851677364,0.18417677054627504,0.7596496803361549,0.6573361836945364,17097,17097.0,17.097,14280.5625,0.011351578426491206,0.22474260888670541,0.6561210542940287,0.6264725500058664
BraTS20_Training_217,217,21984,21984.0,21.984,5652.23974609375,0.3026941866491861,0.6714309556505708,0.8220691789386789,0.7349688437131567,11879,11879.0,11.879,3646.388427734375,0.32917235114166615,0.690464121784636,0.8911190699696735,0.6053018806453617,8813,8813.0,8.813,5167.2626953125,0.06366757240797385,0.3993062399547544,0.8455801818363744,0.5834918250701124,3066,3066.0,3.066,4006.499755859375,0.016531083237668203,0.25474193159754244,0.8324823946306884,0.5970039806840607,10105,10105.0,10.105,8274.51171875,0.020384397664189008,0.2731697641447271,0.7837904852905178,0.7095263241633222,8813,8813.0,8.813,5167.2626953125,0.06366757240797385,0.3993062399547544,0.8455801818363744,0.5834918250701124
BraTS20_Training_218,218,111312,111312.0,111.312,18488.810546875,0.22172232734847286,0.6052523386495946,0.7793792658120033,0.6204715708716191,82517,82517.0,82.517,15517.4482421875,0.20610015463496453,0.5906897560142276,0.7626038557475172,0.6286073334852461,61113,61113.0,61.113,30924.916015625,0.014282163281216089,0.24262264405927694,0.7565221695648818,0.5989860242652892,21404,21404.0,21.404,19648.5,0.00683052451667017,0.18973670378330046,0.8365524053916742,0.6277752382460552,28795,28795.0,28.795,23208.021484375,0.007501915804872113,0.19576004757839685,0.671212902843602,0.5394250268646875,61113,61113.0,61.113,30924.916015625,0.014282163281216089,0.24262264405927694,0.7565221695648818,0.5989860242652892
BraTS20_Training_219,219,77278,77278.0,77.278,18701.0546875,0.10326801288880082,0.4691610397536602,0.6380834114507298,0.46809741507729663,21485,21485.0,21.485,5162.6328125,0.37941052781809764,0.7239409207576897,0.9100639159881708,0.8463022761455873,14157,14157.0,14.157,8225.123046875,0.04073499117801685,0.3440771842592561,0.9449804650467862,0.8306309815291096,7328,7328.0,7.328,4076.88330078125,0.08962691631383916,0.4475203803563538,0.884298315219225,0.7394765288386932,55793,55793.0,55.793,23610.59375,0.02674798528919241,0.29906369298623625,0.6087608093409849,0.43556412522749793,14157,14157.0,14.157,8225.123046875,0.04073499117801685,0.3440771842592561,0.9449804650467862,0.8306309815291096
BraTS20_Training_220,220,117937,117937.0,117.937,28845.478515625,0.06554193856276957,0.4031869135286195,0.631567144367292,0.49611270692907056,27550,27550.0,27.55,7924.9443359375,0.1724673611521658,0.5566330293541288,0.5613888210542672,0.45969895187166754,18666,18666.0,18.666,12166.6572265625,0.021879685651765395,0.27969220280642604,0.5830055068171259,0.4941825618661493,8884,8884.0,8.884,5159.7353515625,0.06498112006764135,0.40203364335569564,0.40529194112797173,0.3451360714286438,90387,90387.0,90.387,32717.2109375,0.026383687577516236,0.29769976960853495,0.6160919652672234,0.4275413012468373,18666,18666.0,18.666,12166.6572265625,0.021879685651765395,0.27969220280642604,0.5830055068171259,0.4941825618661493
BraTS20_Training_221,221,161557,161557.0,161.557,24295.009765625,0.20585086658412968,0.5904515040382559,0.7435912690916425,0.6371226290634048,86271,86271.0,86.271,16305.2451171875,0.19417800816862854,0.5790730418824477,0.5698340200140983,0.4381654352022557,68592,68592.0,68.592,23444.71484375,0.041291859538662865,0.34563799759604136,0.5647636221767984,0.4346434590198184,17679,17679.0,17.679,19362.9296875,0.004869165765261598,0.16949290370086326,0.6086069710554626,0.4617875091506456,75286,75286.0,75.286,27546.51171875,0.03066768455333865,0.3130115255118208,0.9138984885193131,0.6506237211189457,68592,68592.0,68.592,23444.71484375,0.041291859538662865,0.34563799759604136,0.5647636221767984,0.4346434590198184
BraTS20_Training_222,222,30490,30490.0,30.49,8151.3486328125,0.19412381484946395,0.5790191655271145,0.7508000331113532,0.6701025933097363,10896,10896.0,10.896,3266.18701171875,0.3853571489468213,0.7277035162026981,0.8251952897157954,0.6239931397953447,8609,8609.0,8.609,3215.97314453125,0.25201160991836896,0.6316456596721427,0.817261118672097,0.5499106418520769,2287,2287.0,2.287,2362.123046875,0.044882511592848215,0.3553795097500248,0.7087593227477025,0.5496775511343608,19594,19594.0,19.594,11087.0283203125,0.0318605383810199,0.3170183272516861,0.7283010746007181,0.6113166232101283,8609,8609.0,8.609,3215.97314453125,0.25201160991836896,0.6316456596721427,0.817261118672097,0.5499106418520769
BraTS20_Training_223,223,159632,159632.0,159.632,25178.373046875,0.18055490526245777,0.5652012286200915,0.7330298735746389,0.6477898293646982,32983,32983.0,32.983,7043.7353515625,0.3520655997754661,0.7061135260941891,0.7857429701788706,0.7355278912734311,30477,30477.0,30.477,8872.521484375,0.15040269720270388,0.5318043370985931,0.7861574716365863,0.7397353056274111,2506,2506.0,2.506,1838.6751708984375,0.11426138193165146,0.4852510577916968,0.647783518436843,0.4870854183560445,126649,126649.0,126.649,29513.205078125,0.07056783224322088,0.41323991056637926,0.7494596181237304,0.6481873104262206,30477,30477.0,30.477,8872.521484375,0.15040269720270388,0.5318043370985931,0.7861574716365863,0.7397353056274111
BraTS20_Training_224,224,148030,148030.0,148.03,25169.8046875,0.15542193626943626,0.5376555151453989,0.6968003929015776,0.5057831413348528,93742,93742.0,93.742,14144.240234375,0.351222177699852,0.7055492108588175,0.7065760596587689,0.6104505343826944,58416,58416.0,58.416,22824.359375,0.032457884787775934,0.31898730893512095,0.7248253953035148,0.6061290535844859,35326,35326.0,35.326,14003.9658203125,0.05139113108714122,0.3717885912110439,0.847719058934618,0.7613508423662642,54288,54288.0,54.288,28146.20703125,0.014948596680272203,0.24633917060046548,0.680623133309963,0.49056120070881,58416,58416.0,58.416,22824.359375,0.032457884787775934,0.31898730893512095,0.7248253953035148,0.6061290535844859
BraTS20_Training_225,225,206134,206134.0,206.134,32364.89453125,0.14175195154407078,0.5214063895329876,0.7365444580178758,0.6249660142629702,120221,120221.0,120.221,17291.646484375,0.31615787317533844,0.6812418721721607,0.7854907781388895,0.7261632951070504,111250,111250.0,111.25,26653.470703125,0.07392496126144468,0.41969168843568666,0.7981603184117626,0.7381011604219982,8971,8971.0,8.971,10441.80859375,0.007994787095777516,0.19995654969251672,0.5806831151048761,0.5407529948077583,85913,85913.0,85.913,34453.51171875,0.020411252666489552,0.2732896721184389,0.7157559893669412,0.554572733031523,111250,111250.0,111.25,26653.470703125,0.07392496126144468,0.41969168843568666,0.7981603184117626,0.7381011604219982
BraTS20_Training_226,226,69628,69628.0,69.628,12631.3857421875,0.27206158304989353,0.6479712548928852,0.672230554532702,0.5677284583812359,48390,48390.0,48.39,9151.015625,0.3455856709606414,0.7017545583413829,0.6516285232398034,0.5699075746683454,40616,40616.0,40.616,14179.28125,0.06544613794520387,0.40299037580680247,0.683502822354639,0.6051333593214429,7774,7774.0,7.774,10014.7939453125,0.006804800413394986,0.18949821811868883,0.49293740869050445,0.4306212876700129,21238,21238.0,21.238,16338.4384765625,0.01169628562068611,0.22699484175620546,0.6483029923026224,0.48230951476487804,40616,40616.0,40.616,14179.28125,0.06544613794520387,0.40299037580680247,0.683502822354639,0.6051333593214429
