feature,group1,group2,n1,n2,mean1,mean2,median1,median2,test,pval,effect,normal,equal_var,qval
flair_ED_shape_Elongation,High,Low,79,79,0.6968617077426023,0.7108072558466167,0.6925333337064913,0.6970062180247371,t,0.4474889563828063,-0.12116849844766885,True,True,0.8707987655619758
ED_elongation,High,Low,79,79,0.6968617077426024,0.7108072558466167,0.6925333337064898,0.697006218024737,t,0.4474889563828096,-0.12116849844766789,True,True,0.8707987655619758
t1_ED_glcm_Autocorrelation,High,Low,79,79,421.2908314918196,325.266561563828,66.69142721377747,78.81244131339893,mannwhitney,0.4483963792819129,-0.07002082999519307,False,True,0.8707987655619758
t1_ED_glrlm_HighGrayLevelRunEmphasis,High,Low,79,79,429.1831404500995,325.875540824466,70.44391687536468,83.72492956724878,mannwhitney,0.4483963792819129,-0.07002082999519307,False,True,0.8707987655619758
t1_ED_glszm_ZoneEntropy,High,Low,79,79,6.096783806322304,6.063282466789181,5.816153720028524,5.910946413268171,mannwhitney,0.45048078242257505,-0.06970036853068419,False,True,0.8735806779251094
t1_ET_glcm_SumSquares,High,Low,79,79,17.197377284385258,11.421431640248564,2.6244272047309454,2.395243217083288,mannwhitney,0.4546660086868901,0.0690594456016664,False,True,0.8804226179775039
t1_NCR_gldm_SmallDependenceHighGrayLevelEmphasis,High,Low,79,78,59.556785770420944,37.33986030681664,3.3497845608313157,3.9444018855188325,mannwhitney,0.45564527200924143,-0.0691333982473223,False,True,0.8810456919082013
flair_ED_glrlm_LongRunHighGrayLevelEmphasis,High,Low,79,79,543.3671686735818,498.20397204508896,401.3380968619063,374.975366136914,mannwhitney,0.4567668097543248,0.06873898413715751,False,True,0.881941678776362
flair_NCR_glcm_ClusterProminence,High,Low,79,78,36048.589946334934,19693.626626754056,2368.4500018936133,3117.854740877899,mannwhitney,0.462032377046778,0.06815968841285297,False,True,0.8908250147376726
t2_ET_firstorder_Skewness,High,Low,79,79,0.2577085228775754,0.3176123174558936,0.2658706982804643,0.3829816981479261,t,0.4671821746634506,-0.11596943568092341,True,True,0.8961689549034593
t1_ET_glcm_ClusterTendency,High,Low,79,79,62.15251705132834,41.72069648072443,8.748039838317295,8.37659717236762,mannwhitney,0.4673522388279976,0.06713667681461304,False,True,0.8961689549034593
t1_ET_gldm_SmallDependenceEmphasis,High,Low,79,79,0.08109064161101834,0.06394593947272596,0.051822053941599,0.0454734944056464,mannwhitney,0.4673522388279976,0.06713667681461304,False,True,0.8961689549034593
t1_NCR_glcm_InverseVariance,High,Low,79,78,0.4170134435904192,0.42340807881449777,0.4645676263728531,0.47780094888461533,mannwhitney,0.46846915172300196,-0.06718597857838364,False,True,0.8961689549034593
flair_ED_glrlm_RunLengthNonUniformity,High,Low,79,79,21682.74313703983,24151.87016634303,18707.91387641913,21111.71610532747,mannwhitney,0.46948552712106595,-0.06681621535010415,False,True,0.8961689549034593
t1_ET_glrlm_GrayLevelVariance,High,Low,79,79,19.180686354417404,12.771648600611396,3.0561775267295395,2.862626177088411,mannwhitney,0.46948552712106595,0.06681621535010415,False,True,0.8961689549034593
t2_ET_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.7131369610116469,0.6954657592805231,0.7434729319422974,0.7452798275115184,mannwhitney,0.46948552712106595,0.06681621535010415,False,True,0.8961689549034593
t1_ET_firstorder_InterquartileRange,High,Low,79,79,90.41673529902592,69.94227078594739,52.0,50.0,mannwhitney,0.4704478295317184,0.05447844896651178,False,True,0.8964204425650452
t1_ET_glcm_Contrast,High,Low,79,79,6.636992086212693,3.965030080269803,1.4407848558233634,1.3863122016349116,mannwhitney,0.471624188065938,0.06649575388559525,False,True,0.8964204425650452
flair_ED_gldm_DependenceNonUniformity,High,Low,79,79,3574.8044150520395,3941.577407200424,3206.386815715929,3452.512069159088,mannwhitney,0.471624188065938,-0.06649575388559525,False,True,0.8964204425650452
t2_ET_glrlm_ShortRunEmphasis,High,Low,79,79,0.8603707615770333,0.8494756221118449,0.8851104080103336,0.8863234046645656,mannwhitney,0.4737682092660167,0.06617529242108637,False,True,0.8966799440910486
flair_ET_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,79,0.01393372616180529,0.010887915340310719,0.0069805496583953,0.006680249028393,mannwhitney,0.4737682092660167,0.06617529242108637,False,True,0.8966799440910486
t2_ET_glrlm_LongRunEmphasis,High,Low,79,79,2.158029326535159,2.372250396130974,1.7571858346044114,1.6990548172027289,mannwhitney,0.4737682092660167,-0.06617529242108637,False,True,0.8966799440910486
t2_ED_glcm_Idn,High,Low,79,79,0.9556136516716168,0.9567015625561602,0.9548529598917296,0.955755460538982,t,0.4744467952060869,-0.11408277152594108,True,True,0.8966977511652419
flair_NCR_gldm_SmallDependenceHighGrayLevelEmphasis,High,Low,79,78,37.39104338814015,27.46776078772583,19.7034314924605,14.47916223842741,mannwhitney,0.4771282038632845,0.0658876987990912,False,True,0.9004954833476072
flair_ED_ngtdm_Strength,High,Low,79,79,0.12968495381154063,0.11665011750902285,0.0771345889850613,0.0603127264321388,mannwhitney,0.478072282041089,0.06553436949206858,False,True,0.9010082390085221
t1_ET_glrlm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.1706416362331425,0.1833926321106116,0.1701606692898893,0.1739596202598248,mannwhitney,0.482397643057053,-0.0648934465630508,False,True,0.9026888629061652
t1_NCR_shape_Elongation,High,Low,79,78,0.7175839079753346,0.693412617691637,0.7299928482995949,0.7237838948422409,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
flair_NCR_shape_Elongation,High,Low,79,78,0.7175839079753346,0.693412617691637,0.7299928482995949,0.7237838948422409,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
NCR_elongation,High,Low,79,78,0.7175839079753346,0.6934126176916371,0.7299928482995948,0.723783894842241,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
flair_NCR_glcm_SumEntropy,High,Low,79,78,4.2749348197030015,4.127115438460576,4.256056927199017,4.273354682562336,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
t1ce_NCR_shape_Elongation,High,Low,79,78,0.7175839079753346,0.693412617691637,0.7299928482995949,0.7237838948422409,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
t2_NCR_shape_Elongation,High,Low,79,78,0.7175839079753346,0.693412617691637,0.7299928482995949,0.7237838948422409,mannwhitney,0.48367955490046766,0.06491398896462187,False,True,0.9026888629061652
flair_ET_glrlm_LowGrayLevelRunEmphasis,High,Low,79,79,0.017128753248193917,0.011323794619535183,0.0078029388760495,0.0072772708138414,mannwhitney,0.4911118074026084,0.06361160070501522,False,True,0.9152848705417181
t1_ED_glszm_HighGrayLevelZoneEmphasis,High,Low,79,79,435.99298378299926,319.63698338950127,76.66187845303867,87.58870056497175,mannwhitney,0.49550039310996474,-0.06297067777599744,False,True,0.9221812871768789
t1_NCR_firstorder_Uniformity,High,Low,79,78,0.2206096623422703,0.2110840553039619,0.2082109287012648,0.19905229935409885,mannwhitney,0.4969273969030067,0.06296656929568321,False,True,0.9235543853675853
t2_NCR_firstorder_10Percentile,High,Low,79,78,751.1429345239567,701.1520658052884,591.0,559.0,mannwhitney,0.49803871353432616,0.06183057448880234,False,True,0.9243377785817133
t2_ED_firstorder_Minimum,High,Low,79,79,325.165202080449,308.63102084775517,232.0,227.0,mannwhitney,0.49989841810209024,0.061368370453452975,False,True,0.9252474787838124
flair_ED_firstorder_Skewness,High,Low,79,79,0.15123527447397808,0.2669711421129052,0.0897269735508463,0.2157363240367845,mannwhitney,0.49990983182050763,-0.06232975484697965,False,True,0.9252474787838124
t1ce_ED_glcm_Id,High,Low,79,79,0.6226972670620537,0.6381858558336361,0.6160162783119744,0.6273482790573475,mannwhitney,0.502122335147777,-0.062009293382470757,False,True,0.9267822714848778
t1ce_ED_glcm_Idm,High,Low,79,79,0.5888890295377469,0.6062503970574689,0.5840090230065637,0.5981940476772727,mannwhitney,0.502122335147777,-0.062009293382470757,False,True,0.9267822714848778
t2_ET_glszm_ZonePercentage,High,Low,79,79,0.18078363686204468,0.16023965902874523,0.1316355217463204,0.1381468811412766,mannwhitney,0.504340008321527,0.061688831917961866,False,True,0.9270447340889524
t1_ED_glrlm_RunEntropy,High,Low,79,79,4.610908781450707,4.523801807871404,4.450596927458095,4.406851969790498,mannwhitney,0.504340008321527,0.061688831917961866,False,True,0.9270447340889524
t1ce_ET_gldm_LargeDependenceEmphasis,High,Low,79,79,29.163568602435646,31.07506709531601,11.976255000645244,14.28485046576238,mannwhitney,0.504340008321527,-0.061688831917961866,False,True,0.9270447340889524
t1ce_ET_firstorder_Maximum,High,Low,79,79,1962.860759493671,1847.9240506329113,1112.0,1299.0,mannwhitney,0.5065621899351849,-0.059125140201890726,False,True,0.9273144821931598
t1ce_ED_gldm_DependenceVariance,High,Low,79,79,21.55203189754465,22.644337138175423,18.0339166325949,18.951624774745625,mannwhitney,0.506562836541338,-0.061368370453452975,False,True,0.9273144821931598
t2_ET_glszm_LargeAreaLowGrayLevelEmphasis,High,Low,79,79,572.9345106731166,16983.862185554623,13.721706380006854,9.29900871610952,mannwhitney,0.506562836541338,-0.061368370453452975,False,True,0.9273144821931598
t1_NCR_firstorder_Kurtosis,High,Low,79,78,3.8878147961421345,4.430568070652439,3.572687268333816,3.493745491323211,mannwhitney,0.5081132519294035,-0.06134371957156767,False,True,0.9288551478143537
t1ce_ED_gldm_DependenceNonUniformity,High,Low,79,79,4071.920884892816,4588.442369609752,2991.3042555100333,3257.762829770845,mannwhitney,0.5087908048475639,-0.06104790898894408,False,True,0.9288551478143537
t1_ET_glcm_JointEntropy,High,Low,79,79,5.14228162318488,4.8514888464499695,4.719872843827686,4.76798865792839,mannwhitney,0.5110238981215058,0.06072744752443519,False,True,0.9316626169834257
t1_ED_glrlm_LongRunHighGrayLevelEmphasis,High,Low,79,79,817.970234510348,780.7607635914527,326.0395119588994,342.1901159856242,mannwhitney,0.5132621010855949,-0.060406986059926296,False,True,0.9332038201556271
flair_ED_firstorder_RobustMeanAbsoluteDeviation,High,Low,79,79,46.25513995915815,41.652500988217895,41.24922839775464,39.546826090749846,mannwhitney,0.5132621010855949,0.060406986059926296,False,False,0.9332038201556271
t2_ED_gldm_DependenceNonUniformity,High,Low,79,79,5196.98294153794,5336.056106582883,3680.1765724471607,4833.860439462681,mannwhitney,0.5155053983035819,-0.0600865245954174,False,True,0.936012511824932
t1ce_NCR_gldm_LargeDependenceLowGrayLevelEmphasis,High,Low,79,78,4.976548045271767,8.362821472708895,0.9287551161483486,0.7918003300457814,mannwhitney,0.5171561325634337,0.06004543979227524,False,True,0.9375541316245769
t1ce_ET_gldm_DependenceNonUniformityNormalized,High,Low,79,79,0.2146946789602968,0.19758934813186427,0.1877933043840851,0.1836003664256017,mannwhitney,0.5177537741807365,0.05976606313090851,False,True,0.9375541316245769
t1ce_ET_glrlm_LongRunEmphasis,High,Low,79,79,1.643196018003402,1.6725380478965537,1.27691101204048,1.3048175989768538,mannwhitney,0.5200072129640532,-0.05944560166639962,False,True,0.9403639208796643
flair_ET_gldm_LowGrayLevelEmphasis,High,Low,79,79,0.016312559330815355,0.010597458560611075,0.007578510158418,0.0071420106192066,mannwhitney,0.5222656987424671,0.059125140201890726,False,True,0.9431752510982558
flair_ED_firstorder_InterquartileRange,High,Low,79,79,112.34974824929539,101.49820776830745,100.0,96.0,mannwhitney,0.5256266375073828,0.04983175773113283,False,True,0.947967287025428
t1ce_ET_glrlm_RunVariance,High,Low,79,79,0.2729648462096531,0.283771050533313,0.0963787436650178,0.1116367082820013,mannwhitney,0.5267977468513705,-0.05848421727287294,False,True,0.9488023935226297
t2_ET_ngtdm_Complexity,High,Low,79,79,4752.925710575462,7343.148056195135,454.552803177295,712.9097711102884,mannwhitney,0.5290712765714765,-0.05816375580836405,False,True,0.9503425075144484
t1_ET_firstorder_Entropy,High,Low,79,79,2.9633329331242106,2.798473961559229,2.733779009780563,2.695354847915393,mannwhitney,0.5290712765714765,0.05816375580836405,False,True,0.9503425075144484
t1ce_ED_glcm_JointEntropy,High,Low,79,79,5.510109644819012,5.268575029183604,5.374639298947879,5.212921177124556,mannwhitney,0.5313497880663987,0.05784329434385515,False,True,0.9531575850187071
t2_NCR_glcm_MaximumProbability,High,Low,79,78,0.06249726562703741,0.059219791722130155,0.0425903538775026,0.0272572642116242,mannwhitney,0.5331793643480467,0.05777345017851347,False,True,0.9533081077750543
t1_ET_glszm_ZonePercentage,High,Low,79,79,0.0783266614792357,0.05786976464680152,0.0392226148409894,0.0332458838429527,mannwhitney,0.5359216894326579,0.05720237141483737,False,True,0.9533081077750543
flair_ED_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.2916695382342372,0.2879617113413444,0.2937183431952663,0.2908265786800646,t,0.5381464488405949,0.09816880478656263,True,True,0.9533081077750543
t2_ET_glcm_ClusterShade,High,Low,79,79,2854.580755373658,4541.671976688172,63.42417635838511,88.67119163122342,mannwhitney,0.5382150454387487,-0.05688190995032847,False,True,0.9533081077750543
t1_ED_glszm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.10583901664629534,0.11135645716581573,0.1042729591836734,0.1055691189889981,mannwhitney,0.5382150454387487,-0.05688190995032847,False,True,0.9533081077750543
flair_ED_glcm_ClusterShade,High,Low,79,79,35.50053940188433,77.22708728335196,6.517467817510694,7.301247595170468,mannwhitney,0.5405133154897146,-0.05656144848581958,False,True,0.9533081077750543
flair_ED_glszm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.11810306203559914,0.116870205108044,0.0979491055681531,0.1008671569246307,mannwhitney,0.5405133154897146,-0.05656144848581958,False,True,0.9533081077750543
flair_ET_glszm_SmallAreaEmphasis,High,Low,79,79,0.5163788148341611,0.5271962286641864,0.5409278427719024,0.5355959976025787,mannwhitney,0.5405133154897146,-0.05656144848581958,False,False,0.9533081077750543
t2_NCR_firstorder_Range,High,Low,79,78,1063.8630031151108,1096.840072240585,766.0,934.5,mannwhitney,0.5412828250158542,-0.057124310288867254,False,True,0.9533081077750543
flair_ET_shape_SurfaceVolumeRatio,High,Low,79,79,0.6742704557859558,0.6255270343371676,0.637839291927061,0.6097763792910742,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t1ce_ED_glcm_DifferenceAverage,High,Low,79,79,1.4305811986468493,1.2505588645616694,1.0537486920430168,0.9572033433117332,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t1_ED_glszm_ZoneVariance,High,Low,79,79,830587.4607066351,858038.099168102,250129.50959465132,243880.29997881508,mannwhitney,0.54281648226296,-0.05624098702131069,False,True,0.9533081077750543
t1_ET_shape_SurfaceVolumeRatio,High,Low,79,79,0.6742704557859558,0.6255270343371676,0.637839291927061,0.6097763792910742,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t2_ET_shape_SurfaceVolumeRatio,High,Low,79,79,0.6742704557859558,0.6255270343371676,0.637839291927061,0.6097763792910742,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t2_ED_gldm_LargeDependenceHighGrayLevelEmphasis,High,Low,79,79,19198.647123670748,18191.493241190114,13830.816174502112,11344.65709554283,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t1ce_ET_shape_SurfaceVolumeRatio,High,Low,79,79,0.6742704557859558,0.6255270343371676,0.637839291927061,0.6097763792910742,mannwhitney,0.54281648226296,0.05624098702131069,False,True,0.9533081077750543
t1_ED_glszm_LargeAreaEmphasis,High,Low,79,79,837635.2121816182,865025.1973482389,251480.4339897885,249279.462184874,mannwhitney,0.5474374359088869,-0.0556000640922929,False,True,0.9567168195620488
t1_ED_glszm_GrayLevelVariance,High,Low,79,79,26.258926236181725,19.704661329548472,7.882749493853536,7.527799115988416,mannwhitney,0.5474374359088869,0.0556000640922929,False,True,0.9567168195620488
t1_ET_firstorder_Uniformity,High,Low,79,79,0.18752672890133268,0.20365093910168505,0.1828149420167704,0.1874216817083037,mannwhitney,0.5497551873602817,-0.05527960262778401,False,True,0.9567168195620488
t1ce_ED_glcm_JointEnergy,High,Low,79,79,0.06651330780260421,0.08466088214371673,0.0371787755060725,0.0400654407707244,mannwhitney,0.5497551873602817,-0.05527960262778401,False,True,0.9567168195620488
t1ce_ED_glszm_LargeAreaLowGrayLevelEmphasis,High,Low,79,79,42454.702977529225,168604.82416209177,978.8729613284096,1292.3399864828596,mannwhitney,0.5497551873602817,-0.05527960262778401,False,True,0.9567168195620488
t1ce_ED_gldm_LowGrayLevelEmphasis,High,Low,79,79,0.021645545039408905,0.03708644517326676,0.0133746465903444,0.0151552479368505,mannwhitney,0.5497551873602817,-0.05527960262778401,False,True,0.9567168195620488
t1_ET_glcm_ClusterProminence,High,Low,79,79,110841.54196488606,132580.6630504117,279.6055512502461,257.6370202352291,mannwhitney,0.5497551873602817,0.05527960262778401,False,True,0.9567168195620488
flair_ET_glcm_MCC,High,Low,79,79,0.7960473520414438,0.7870561079159544,0.8058813115283334,0.801131404855339,t,0.5516322237626385,0.09492757654603579,True,True,0.9573490988940438
t1ce_ED_firstorder_Entropy,High,Low,79,79,3.1593535222615503,3.0307702701313253,3.038890264106,2.929038076214237,mannwhitney,0.5520777646920152,0.05495914116327512,False,True,0.9573490988940438
t2_ET_gldm_SmallDependenceEmphasis,High,Low,79,79,0.16907823757203227,0.1542887868774692,0.132175592181779,0.1418462833533976,mannwhitney,0.554405149807297,0.05463867969876622,False,True,0.9573490988940438
t1ce_ET_glrlm_RunPercentage,High,Low,79,79,0.8849445832412056,0.8788253284798986,0.921343232955188,0.9176090468497576,mannwhitney,0.554405149807297,0.05463867969876622,False,True,0.9573490988940438
t1ce_ED_glcm_SumSquares,High,Low,79,79,27.664427515947224,38.542963313102035,3.888706413726489,3.4124162168524066,mannwhitney,0.554405149807297,0.05463867969876622,False,True,0.9573490988940438
flair_ET_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.26015817023263466,0.2664897850056732,0.2771045587079183,0.2711544824036859,mannwhitney,0.554405149807297,-0.05463867969876622,False,False,0.9573490988940438
t1ce_ED_firstorder_MeanAbsoluteDeviation,High,Low,79,79,66.67406800136621,63.626655082629796,39.564781156307504,37.50059317929651,mannwhitney,0.5590742702323876,0.05399775676974844,False,True,0.9641692691266402
t1ce_NCR_glcm_MaximumProbability,High,Low,79,78,0.10357245680543203,0.11159625316430703,0.0728632161605409,0.05117817446055925,mannwhitney,0.5659614536749371,0.05322947095098994,False,True,0.9738025087524189
flair_ED_glcm_Idmn,High,Low,79,79,0.9940660604129702,0.9944741293316792,0.994366360157224,0.9944586099126244,mannwhitney,0.5661135479986077,-0.05303637237622176,False,True,0.9738025087524189
t1ce_ET_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.8162283330832857,0.8069472365044623,0.8575609293492185,0.8575682392155479,mannwhitney,0.5684693911910284,0.05271591091171287,False,True,0.9747226127840475
t1_NCR_firstorder_Maximum,High,Low,79,78,723.5896699156942,623.0465886042668,423.0,461.0,mannwhitney,0.5695229177401816,-0.04884777669587796,False,True,0.9747226127840475
t1ce_NCR_glcm_MCC,High,Low,79,78,0.6523829244504936,0.640339073986225,0.6415096459922016,0.6304472293769883,t,0.5698696006980064,0.09089726152982117,True,True,0.9747226127840475
t1ce_ET_glrlm_ShortRunEmphasis,High,Low,79,79,0.9152584100610994,0.910568687991655,0.9412514815262776,0.940846531786653,mannwhitney,0.5708299112012802,0.05239544944720397,False,True,0.9747226127840475
flair_NCR_glszm_ZoneEntropy,High,Low,79,78,6.10951538190631,6.172489191011719,6.182727748665561,6.269658197971947,mannwhitney,0.5731100507259166,-0.05225576111652061,False,True,0.9747226127840475
t1_ET_glcm_InverseVariance,High,Low,79,79,0.4180285186242347,0.4196506364928363,0.450655719520599,0.4746539227240374,mannwhitney,0.573195088711813,-0.05207498798269508,False,True,0.9747226127840475
t1ce_ED_glcm_DifferenceEntropy,High,Low,79,79,1.926608219079368,1.8387265244833138,1.8599806923749105,1.7703882646657851,mannwhitney,0.573195088711813,0.05207498798269508,False,True,0.9747226127840475
t1ce_ED_glcm_JointAverage,High,Low,79,79,13.668304932231031,14.451272214717688,9.388156261447328,8.710173756840863,mannwhitney,0.573195088711813,0.05207498798269508,False,True,0.9747226127840475
t1ce_ED_glcm_SumAverage,High,Low,79,79,27.336609864462062,28.902544429435352,18.776312522894653,17.420347513681723,mannwhitney,0.573195088711813,0.05207498798269508,False,True,0.9747226127840475
t1ce_ED_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,79,0.013282905135768493,0.019345690205627486,0.0103388178029551,0.0108354995429039,mannwhitney,0.5755649042542059,-0.05175452651818619,False,True,0.9765935853730573
t1ce_ET_glcm_Correlation,High,Low,79,79,0.5885449020651184,0.5997101925818483,0.5762123788273883,0.5951623689574677,t,0.5763036873974982,-0.08909750533143297,True,True,0.9765935853730573
t2_NCR_glszm_ZonePercentage,High,Low,79,78,0.22199121759326904,0.20669390021097697,0.1957857769973661,0.16426849514078004,mannwhitney,0.5778994549094828,0.05160662122687439,False,True,0.9765935853730573
t2_ET_glcm_Id,High,Low,79,79,0.4988540946167356,0.5119730997890739,0.4959020423529638,0.4911567580028102,t,0.5779144625803934,-0.0887210951899143,True,True,0.9765935853730573
t1ce_ED_glcm_Contrast,High,Low,79,79,8.53133527296927,6.104504148761691,2.264629091377617,1.8536580552144064,mannwhitney,0.5779393382095779,0.05143406505367729,False,True,0.9765935853730573
t1_NCR_gldm_DependenceNonUniformityNormalized,High,Low,79,78,0.07650216674957487,0.07330188408437927,0.0616109188773548,0.0614521038449106,mannwhitney,0.5803011982985411,0.05128205128205128,False,True,0.9769178604071193
t1ce_ED_glcm_InverseVariance,High,Low,79,79,0.40128211326343616,0.4036412618345347,0.4459547955879889,0.4428546510354106,mannwhitney,0.5803183708090052,-0.0511136035891684,False,True,0.9769178604071193
t1ce_ED_glrlm_LowGrayLevelRunEmphasis,High,Low,79,79,0.02142787904994856,0.03580374825620661,0.013565777536983,0.014825227130265,mannwhitney,0.5803183708090052,-0.0511136035891684,False,True,0.9769178604071193
flair_ET_firstorder_Range,High,Low,79,79,753.1518589454361,698.1945723521559,684.0,664.0,mannwhitney,0.5826985413118503,0.048710142605351704,False,False,0.9784720000745496
t1ce_ED_glcm_Imc2,High,Low,79,79,0.8259385905667352,0.8125329468254072,0.8335696976801574,0.8344403009459644,mannwhitney,0.5827019821339482,0.05079314212465951,False,True,0.9784720000745496
flair_ED_glrlm_GrayLevelVariance,High,Low,79,79,11.43282602612621,8.978269162583404,7.039316299992373,6.941458837453331,mannwhitney,0.5850901521166867,0.050472680660150614,False,True,0.9790463991551046
t1ce_ED_firstorder_RobustMeanAbsoluteDeviation,High,Low,79,79,47.00525328027703,43.822243625906154,27.375021358299616,26.625442207801832,mannwhitney,0.5850901521166867,0.050472680660150614,False,True,0.9790463991551046
t2_ET_glcm_Idm,High,Low,79,79,0.4421474711600962,0.4571505734205351,0.4354711510147501,0.4309353425035243,t,0.5852359445695812,-0.08701641851401312,True,True,0.9790463991551046
t1_ED_gldm_DependenceNonUniformity,High,Low,79,79,3546.7179394411573,3495.4338857615235,2511.870161014046,2803.850558923835,mannwhitney,0.5874828605407612,-0.05015221919564172,False,True,0.9803574509646575
t1ce_ED_glcm_Autocorrelation,High,Low,79,79,388.0810958356921,777.0389941016634,89.60832804008744,78.08474847752414,mannwhitney,0.5874828605407612,0.05015221919564172,False,True,0.9803574509646575
t1_NCR_gldm_DependenceVariance,High,Low,79,78,23.032735819304655,23.978243402646758,21.83829350743218,21.874171577198933,mannwhitney,0.5899546338390287,-0.049983771502758845,False,True,0.9803738919507118
flair_ED_firstorder_Variance,High,Low,79,79,7051.55604749204,5498.377767790983,4301.010995692808,4258.306354158654,mannwhitney,0.5922818111060968,0.04951129626662394,False,True,0.9803738919507118
t1_ET_glcm_JointEnergy,High,Low,79,79,0.07346283544104995,0.08670049704331123,0.0564100742528432,0.0554725425088318,mannwhitney,0.5922818111060968,-0.04951129626662394,False,True,0.9803738919507118
t1ce_ED_firstorder_Uniformity,High,Low,79,79,0.16891763352817557,0.18862420843032926,0.1490492542525805,0.1520904158664958,mannwhitney,0.5922818111060968,-0.04951129626662394,False,True,0.9803738919507118
flair_ET_glszm_LowGrayLevelZoneEmphasis,High,Low,79,79,0.029107236356587726,0.021089158522783005,0.0118346689551498,0.0111479246911794,mannwhitney,0.5922818111060968,0.04951129626662394,False,True,0.9803738919507118
t1ce_ED_gldm_GrayLevelVariance,High,Low,79,79,29.496666928645567,39.69131707806199,4.257350801825881,3.8379798684903688,mannwhitney,0.5922818111060968,0.04951129626662394,False,True,0.9803738919507118
flair_ED_firstorder_Energy,High,Low,79,79,18376025250.606316,16531532204.766354,8483902283.0,6116920772.0,mannwhitney,0.5946880120748401,0.049190834802115044,False,True,0.9803738919507118
flair_ED_firstorder_TotalEnergy,High,Low,79,79,18376025250.606316,16531532204.766354,8483902283.0,6116920772.0,mannwhitney,0.5946880120748401,0.049190834802115044,False,True,0.9803738919507118
flair_ED_gldm_GrayLevelVariance,High,Low,79,79,11.363166488419004,8.881989742100242,6.964613014358408,6.898190193569618,mannwhitney,0.5946880120748401,0.049190834802115044,False,True,0.9803738919507118
t1ce_NCR_glcm_SumEntropy,High,Low,79,78,4.14603950151085,4.0756666687512,4.077507106158771,4.217114156441113,mannwhitney,0.5948089359372603,-0.04933463161311263,False,True,0.9803738919507118
t1_ED_firstorder_TotalEnergy,High,Low,79,79,41301669594.77641,21441693899.548725,5184339236.0,6074285837.0,mannwhitney,0.5970986691408249,-0.04887037333760615,False,True,0.9805296772655703
t1_ET_glcm_SumEntropy,High,Low,79,79,3.7704633301411343,3.6069573870000666,3.5551336850236206,3.517899198345438,mannwhitney,0.5970986691408249,0.04887037333760615,False,True,0.9805296772655703
t1_ED_firstorder_Energy,High,Low,79,79,41301669594.77641,21441693899.548725,5184339236.0,6074285837.0,mannwhitney,0.5970986691408249,-0.04887037333760615,False,True,0.9805296772655703
t1ce_ED_glrlm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.15707893767746928,0.16985732969407363,0.1403858831245851,0.1446878391214121,mannwhitney,0.599513761350816,-0.04854991187309726,False,True,0.982448938601205
t1ce_ED_firstorder_Variance,High,Low,79,79,18380.12155567934,24758.06116108125,2606.882543446488,2348.922372668955,mannwhitney,0.6019332676056637,0.048229450408588365,False,True,0.982448938601205
flair_ED_firstorder_MeanAbsoluteDeviation,High,Low,79,79,62.21826945804234,56.490947524767165,55.81943952870967,52.99234474771063,mannwhitney,0.6019332676056637,0.048229450408588365,False,True,0.982448938601205
t1_ET_glcm_DifferenceVariance,High,Low,79,79,3.296417977371958,1.8952351177775917,0.7146857119551383,0.6944047063673178,mannwhitney,0.6019332676056637,0.048229450408588365,False,True,0.982448938601205
t1ce_ED_glcm_ClusterTendency,High,Low,79,79,102.12637479081965,148.06734910364654,13.294062021925184,12.252186570333492,mannwhitney,0.6019332676056637,0.048229450408588365,False,True,0.982448938601205
t2_ET_glszm_GrayLevelVariance,High,Low,79,79,77.69332443843035,84.25722202646017,37.58362571817025,42.830140904235925,mannwhitney,0.6043571666608013,-0.047908988944079474,False,True,0.9852051135346396
t1ce_ED_glcm_SumEntropy,High,Low,79,79,3.9681096998194567,3.820653082865805,3.819810686204941,3.753498227131913,mannwhitney,0.6067854371267523,0.04758852747957058,False,True,0.9871503116358241
t2_NCR_gldm_SmallDependenceEmphasis,High,Low,79,78,0.19714811236743424,0.18523773190837095,0.173677246357347,0.1483067301215441,mannwhitney,0.6070237737223276,0.04771178188899708,False,True,0.9871503116358241
