case,id,mean_tumor_flair,mean_tumor_t1,mean_tumor_t1ce,mean_tumor_t2,mean_brainrest_flair,mean_brainrest_t1,mean_brainrest_t1ce,mean_brainrest_t2
BraTS20_Training_328,328,0.7952920198440552,0.798237144947052,0.37958505749702454,0.751388430595398,0.3762088119983673,0.6477031707763672,0.46215856075286865,0.48353859782218933
BraTS20_Training_329,329,0.8227141499519348,0.5952624082565308,0.41729995608329773,0.7182957530021667,0.5565771460533142,0.6747358441352844,0.49188825488090515,0.5021392107009888
BraTS20_Training_330,330,0.8574145436286926,0.7177087664604187,0.3520343005657196,0.7471233010292053,0.40124309062957764,0.7247537970542908,0.4871036410331726,0.37043219804763794
BraTS20_Training_331,331,0.9027712345123291,0.7581031918525696,0.4333575665950775,0.7731269598007202,0.40932607650756836,0.7393715977668762,0.5852836966514587,0.4379923343658447
BraTS20_Training_332,332,0.9011233448982239,0.7029536962509155,0.3156958520412445,0.6264336705207825,0.4454345405101776,0.6960071325302124,0.445812851190567,0.34079375863075256
BraTS20_Training_333,333,0.8220041394233704,0.7415185570716858,0.35638126730918884,0.5998520255088806,0.3438582420349121,0.7148547172546387,0.4947597086429596,0.32442933320999146
BraTS20_Training_334,334,0.8002928495407104,0.8126787543296814,0.4125596284866333,0.6058814525604248,0.3781317174434662,0.7357267141342163,0.4565548896789551,0.36127015948295593
BraTS20_Training_335,335,0.7976379990577698,0.5125623941421509,0.342242568731308,0.5903146266937256,0.5304705500602722,0.6177854537963867,0.4287496507167816,0.37236353754997253
BraTS20_Training_336,336,0.7647881507873535,0.42508170008659363,0.36196237802505493,0.5871228575706482,0.4824141263961792,0.5619485974311829,0.39152076840400696,0.3302827477455139
BraTS20_Training_337,337,0.7989658713340759,0.4431239664554596,0.33660632371902466,0.5672131776809692,0.49245771765708923,0.5898498296737671,0.3846072256565094,0.33649805188179016
BraTS20_Training_338,338,0.7639309167861938,0.6363670229911804,0.4805622398853302,0.4486784040927887,0.4591599404811859,0.6068129539489746,0.3961122930049896,0.2578335702419281
BraTS20_Training_339,339,0.7354296445846558,0.5710888504981995,0.37143129110336304,0.49424266815185547,0.4692144989967346,0.5712088346481323,0.3388413190841675,0.3506128489971161
BraTS20_Training_340,340,0.8855361342430115,0.6530105471611023,0.6128758788108826,0.566627025604248,0.5910000801086426,0.6568226218223572,0.5064659118652344,0.42551639676094055
BraTS20_Training_341,341,0.9462192058563232,0.6286414861679077,0.7902973294258118,0.481304794549942,0.6715050935745239,0.6341199278831482,0.5696609020233154,0.35958653688430786
BraTS20_Training_342,342,0.7276783585548401,0.6673890352249146,0.5139524936676025,0.5408803820610046,0.4982685446739197,0.584023654460907,0.3973572850227356,0.40981486439704895
BraTS20_Training_343,343,0.7815107107162476,0.6883556842803955,0.40809696912765503,0.6259621977806091,0.3391883075237274,0.6817162036895752,0.40921610593795776,0.38632723689079285
BraTS20_Training_344,344,0.821144163608551,0.5120804309844971,0.4766782522201538,0.6361485123634338,0.5173366665840149,0.5769927501678467,0.5936530828475952,0.4122408628463745
BraTS20_Training_345,345,0.8418322801589966,0.7700791954994202,0.5518999099731445,0.5087711215019226,0.44125282764434814,0.6235179305076599,0.5142239928245544,0.3274223208427429
BraTS20_Training_346,346,0.8520238995552063,0.4684034287929535,0.39647066593170166,0.5321083664894104,0.505979061126709,0.5763111114501953,0.3503326177597046,0.33394700288772583
BraTS20_Training_347,347,0.8450832962989807,0.5020653009414673,0.35325920581817627,0.6170371770858765,0.4909142255783081,0.587471067905426,0.3736756443977356,0.37233126163482666
BraTS20_Training_348,348,0.8621253967285156,0.5908601880073547,0.5492233037948608,0.5561287999153137,0.5330535173416138,0.5240774750709534,0.41141581535339355,0.3761281967163086
BraTS20_Training_349,349,0.6924750208854675,0.5771791934967041,0.47719526290893555,0.625855565071106,0.36887434124946594,0.5416696071624756,0.3507194221019745,0.22797437012195587
BraTS20_Training_350,350,0.8049086332321167,0.527578592300415,0.4043439030647278,0.5505525469779968,0.4383762776851654,0.5665978789329529,0.3155919909477234,0.3318096399307251
BraTS20_Training_351,351,0.818028450012207,0.537227213382721,0.3414338231086731,0.4469752907752991,0.4779644310474396,0.5596185922622681,0.35167694091796875,0.31979063153266907
BraTS20_Training_352,352,0.8421728014945984,0.7722403407096863,0.5200896263122559,0.5634548664093018,0.48658236861228943,0.6914188861846924,0.47925788164138794,0.3264515697956085
BraTS20_Training_353,353,0.8825857043266296,0.6900235414505005,0.5010465383529663,0.4560334086418152,0.5796266198158264,0.563675045967102,0.45657411217689514,0.34800273180007935
BraTS20_Training_354,354,0.7405875325202942,0.5970627665519714,0.4041784107685089,0.5696384906768799,0.4967760443687439,0.5524131655693054,0.3366805911064148,0.41151535511016846
BraTS20_Training_355,355,0.7019591927528381,0.7240725755691528,0.44810858368873596,0.5303518772125244,0.3217008709907532,0.6059936881065369,0.27020877599716187,0.30814695358276367
BraTS20_Training_356,356,0.800488293170929,0.6201229095458984,0.5868149995803833,0.5426247715950012,0.5202802419662476,0.5742989778518677,0.43739157915115356,0.34559157490730286
BraTS20_Training_357,357,0.7860569953918457,0.7578754425048828,0.5891063809394836,0.6077713370323181,0.5660015344619751,0.6814382672309875,0.4919126331806183,0.3890339136123657
BraTS20_Training_358,358,0.8403934240341187,0.5017257332801819,0.28627365827560425,0.4339325428009033,0.4913656711578369,0.5825720429420471,0.3511476516723633,0.28130993247032166
BraTS20_Training_359,359,0.8233024477958679,0.5149943232536316,0.4062744379043579,0.5551146268844604,0.5292137265205383,0.5812816023826599,0.3721116781234741,0.3509357273578644
BraTS20_Training_360,360,0.8356672525405884,0.6144548654556274,0.6150405406951904,0.6636888384819031,0.428046315908432,0.4782850444316864,0.35031795501708984,0.3403721749782562
BraTS20_Training_361,361,0.8644101023674011,0.47905677556991577,0.22873473167419434,0.5740439295768738,0.5225015878677368,0.5552054643630981,0.3838592767715454,0.32295840978622437
BraTS20_Training_362,362,0.728966474533081,0.8014285564422607,0.4367543160915375,0.513981819152832,0.3571387827396393,0.7458354234695435,0.43759340047836304,0.25153112411499023
BraTS20_Training_363,363,0.7378149628639221,0.7234809994697571,0.5838780999183655,0.5513811111450195,0.2816005051136017,0.6679931879043579,0.42937666177749634,0.27259162068367004
BraTS20_Training_364,364,0.8314272165298462,0.42929497361183167,0.3813474476337433,0.43720781803131104,0.5504282712936401,0.5503301620483398,0.37031418085098267,0.3261151611804962
BraTS20_Training_365,365,0.7794064283370972,0.5240745544433594,0.383097380399704,0.7811901569366455,0.4860278367996216,0.5521364212036133,0.3821750581264496,0.6297268867492676
BraTS20_Training_366,366,0.8573198914527893,0.7236517667770386,0.7024462223052979,0.42421823740005493,0.4853898286819458,0.6713981032371521,0.5011666417121887,0.22917966544628143
BraTS20_Training_367,367,0.8382489085197449,0.4978404641151428,0.3753209412097931,0.46745097637176514,0.5184022188186646,0.599457323551178,0.4358169436454773,0.28603583574295044
BraTS20_Training_368,368,0.8423886895179749,0.6277080178260803,0.5932477116584778,0.5876134634017944,0.5665635466575623,0.5906234383583069,0.53239905834198,0.4043276309967041
BraTS20_Training_369,369,0.8436673879623413,0.484099805355072,0.5299698710441589,0.6490404605865479,0.5346642732620239,0.4858331084251404,0.5097416043281555,0.4378192126750946
